review,score,game_id
"The Legend of Zelda: Echoes of Wisdom brings some new ideas to the table, but in the end, the game is more about modernizing the classic 2D Zelda experience. The attention-grabbing echo copying mechanic has its pros and cons, but where Echoes of Wisdom consistently hits is in the tried-and-true design of its world and dungeons, which are as good as any the franchise has delivered in the past. This may be Zelda's first starring adventure, but past Legends still echo strongly here.",0.9,6
"The Legend of Zelda: Echoes of Wisdom is the Zelda game I’ve always wanted, putting Hyrule’s princess into the thick of it for the first time and coming up with incredible results. The gameplay loop is phenomenal, the story is lovely, and with any luck this will be the first of many adventures for the Zelda series’ leading lady. ",0.9,6
"If Zelda's debut in the spotlight is a one-off, at least it's a memorable adventure. But hopefully this is the beginning of a new legend for the heroine. Echoes of Wisdom's brilliantly integrates echoes system links two eras, proving that the freeform mechanics of the new age can coexist with the franchise's classic formula. Don't mistake this for a spin-off or minor entry between big ""mainline"" games: The Legend of Zelda: Echoes of Wisdom is a major moment that shouldn't be missed.",0.9,6
"Ultimately, The Legend of Zelda: Echoes of Wisdom can be considered a successful experiment. Playing as the princess is not only genuinely fun, but it offers a new perspective on the entire imaginary of the kingdom of Hyrule. The mechanics of the replicas interact perfectly with the possibility of seeing Zelda in the role of swordswoman, while the ideas related to physical principles further enrich the gameplay. In Echoes of Wisdom, male and female players can adopt the approach they prefer, favoring exploration, use of ingenuity or use of bizarre weapons, equipment and accessories. An excellent adventure, which with a more refined artistic sector and a greater refinement of interfaces and technical aspects could have been a complete masterpiece. If you have a Nintendo Switch on your home table, however, The Legend of Zelda: Echoes of Wisdom is a very valid reason to grab the joy-con and enjoy the genuine fun offered by the kingdom of Hyrule.",0.9,6
"The Legend of Zelda: Echoes of Wisdom doesn't quite manage to deliver the level of freedom seen in 3D entries like Tears of the Kingdom, but it's hard to complain about some rigid puzzle elements when the game has opened things up so much. Clearly, Nintendo's developers are looking for ways to blend the new and old, and this is another part of that journey. The Echo system is a pleasure to use, the world is more attractive than the last Zelda game, and there's a lot of content in this package. The result is a 2D Zelda game perfectly tailored for fans that first discovered the series with Breath of the Wild. That said, whether you're a longtime Zelda fan, or someone newer to the series, Echoes of Wisdom is a bold step forward for the 2D entries in the franchise. It took decades for Zelda to have a great game to call her own, but the result is worth celebrating. ",0.9,6
"The Legend of Zelda: Echoes of Wisdom is far more than some second-tier spinoff, combining the expertly crafted dungeons and item progression you’d expect from a 2D Zelda with the wild creativity provided by Tears of the Kingdom.",0.9,6
"On almost every level, The Legend of Zelda: Echoes of Wisdom is a delight. Its art style begs for your attention at every turn and I couldn’t get enough of the Echoes system, always eager to explore new combinations to overcome the next challenge. Given the dramatic shift that Breath of Wild brought to the series, Echoes of Wisdom feels like the perfect answer in kind for the top-down Zelda titles, expanding the gameplay in a whole new way whilst maintaining the core look of the franchise so that existing fans don’t feel too isolated. It may have taken a long time for Zelda to star in the leading role, but for it to finally come about in Echoes of Wisdom, the wait was most certainly worth it.",0.9,6
"A perfectly-paced, delightful twist on the classic 2D Zelda formula, The Legend of Zelda: Echoes of Wisdom takes everything Nintendo has learned from the Switch era and condenses it into a tight adventure jam-packed with heart. Through its wonderfully magical Echoes mechanic, satisfyingly diverse dungeon design, and unique blend of modern and classic design elements, this is both a celebration of the franchise’s history and a bold first offering for Zelda as protagonist. Performance issues aside, Echoes of Wisdom is impossible not to love for newcomers and series veterans alike.",0.9,6
"After Princess Peach’s turn in the spotlight, Princess Zelda readily demonstrates that she is more than capable of saving her own kingdom. Grezzo should be incredibly proud of what they have achieved here, delivering a complete reinvention of what awaits us in a top-down adventure across the kingdom of Hyrule with an experience in which past and present collide that succeeds in repeatedly subverting your expectations.",0.9,6
"Echoes of Wisdom is an exemplary game. It has completely obliterated the limitations of the old top-down Zelda formula and will have huge gameplay ramifications for the next generation of Legend of Zelda games, whatever form they take (Zelda Maker seems so obvious). It’s heartbreaking to see some control oversights and the glossy plastic art direction hampered slightly by the technical wobbles. I barely cared, though. I just wonder how I’ll be able to go back to the overhead adventures of the little green-hooded twink after this. ",0.9,6
Echoes of Wisdom is a marvel both visually and gameplay-wise. It's riddled with clever puzzles and gives you total freedom to choose to save Hyrule in your own way. An outstanding experience marred only by a few usability issues.,0.9,6
The Legend of Zelda: Echoes of Wisdom brings a delightful entry to the classic franchise with Princess Zelda as the leading lady. Use your wits and a catalog of echoes in an incredibly well-rounded game to rediscover every corner of Hyrule in a new story.,0.9,6
"This is the best '2D' The Legend of Zelda in recent decades: it offers an adventure of rare charm and overflowing creativity, giving the player great freedom without ever losing sight of the intuitiveness of the mechanics, and without allowing them the ability to undermine the meticulous level design of the game. The bold hybridization between the classic formula and the open-air approach could shape the future of the series.",0.9,6
Quotation forthcoming.,0.9,6
"The Legend of Zelda: Echoes of Wisdom offers an excellent, classic Zelda game experience. The main idea of the game is very fun, as it gives players unlimited options in how to tackle the puzzles and confront enemies; You will not find two players playing the game in the same way.",0.9,6
"Nintendo takes a bold step by making Zelda the central playable character, introducing fresh mechanics that distinguish the game from previous entries in the series. While the story lacks surprises and the Echo selection menu can be frustrating, the game excels with creative puzzles, engaging combat, and flexibility that caters to both series fans and newcomers.",0.9,6
"The Legend of Zelda: Echoes of Wisdom offers a fresh perspective on the series, boldly blending traditional elements with modern innovations while finally giving Princess Zelda the lead role. Her unique abilities bring a new layer of creativity to puzzle-solving and combat, encouraging exploration with inventive solutions. Despite minor technical issues and a cluttered Echoes menu, this new Zelda installment takes the franchise in a promising direction.",0.9,6
"The Legend of Zelda: Echoes of Wisdom is a lovely way to return to Hyrule, and the echo system revitalizes the experience of exploring this world. From combat to exploration, your approaches will be wildly different from any Zelda game before, and that’s what makes Echoes of Wisdom worth playing. While it’s not quite a Zelda masterpiece, it’s definitely an essential Nintendo Switch game.",0.9,6
"The Legend of Zelda: Echoes of Wisdom presents us with an adventure that we will remember for a long time, where Princess Zelda is the protagonist, and you will rely on your wit to navigate dungeons in multiple ways. This kind of freedom is changing TLOZ into a gaming offering that anyone can enjoy.",0.9,6
"Echoes of Wisdom is a great maiden adventure for Zelda, marrying old and new convincingly, and setting up a foundation for 2D Zelda games to thrive alongside their bigger 3D cousins.",0.9,6
"The Legend of Zelda: Echoes of Wisdom is simply delightful and is how every top-down Zelda game should feel like. It’s not huge in the scale of Tears of the Kingdom in size or depth, but it still manages to give you plenty of hours of fun, exploration, and wonder that make it an influential entry in the Legend of Zelda series.",0.9,6
Echoes of Wisdom is yet another stunning entry in the Zelda franchise and those looking for a new Zelda experience but also clamour for something different should give this title a definite try.,0.9,6
The Legend of Zelda: Echoes of Wisdom blends Zelda tradition and modernity into an all-round harmonious and beautiful package.,0.88,6
"To get a game this innovative, charming and polished over a year after the remarkable “Tears” is miraculous.",0.88,6
"The Legend of Zelda: Echoes of Wisdom has the potential to become a whole new series on its own thanks to the many possibilities that Zelda introduces as the main character, both narratively and gameplay-wise. It may not be the most ambitious entry in the franchise, and it definitely has some flaws, but even so there's a very big chance for The Legend of Zelda: Echoes of Wisdom to become a fan favorite game.",0.87,6
"While the world and story of Echoes of Wisdom are a lot like what you're used to seeing when playing as Link, Zelda's distinct abilities make for a fairly different experience. Selecting an Echo is clunky at times, but each can be used creatively as a solution to a myriad of clever puzzles. Performance leaves something to be desired, but the princess' first outing as protagonist is a strong one.",0.87,6
"Echoes of Wisdom lays the groundwork for the future of the Zelda series, offering a beautiful and exhilarating experience that blends classic elements with forward-thinking design.",0.87,6
"Echoes of Wisdom is a great new dye entry in the series that combines a very classical approach with creative gameplay where (generally) much more than one way leads to a solution. You will never ask yourself why Nintendo decided to give Zelda the main role. After playing this, you will ask why she did not get her chance earlier. A must-buy for series' fans.",0.86,6
"Even though I love this franchise a lot, innovation is always welcome. The echo system is a fascinating blend of new ideas and established concepts. Using random objects and enemies isn't totally new, but making them the main form of offense is. Transplanting 3D ideas into a 2D plain is a tough challenge, but the devs have handled it nicely. I wish the echoes were easier to scroll through, and the combat could have been harder. But I loved exploring every inch of this world. Even after the credits rolled, I still went back for more. If you're looking for something charming and unusual, The Legend of Zelda: Echoes of Wisdom is right on the money.",0.85,6
"The Legend of Zelda: Echoes of Wisdom is not a second-rate copy of a Link adventure. It is indeed a new episode of the saga in its own right which also has the heavy task of following Breath of the Wild and Tears of the Kingdom, both considered masterpieces. Although it is less ambitious and displays a very withdrawn narrative, Echoes of Wisdom manages to offer attractive gameplay based on reflection. It is cleverly concealed by a universe that is still as rich as ever, intended for both long-time fans of the series and newcomers. It is also through its additional content that it shines, which for us is only optional in name as it encourages creativity. With Echoes of Wisdom, the legend of Zelda has truly moved into a new dimension with an episode that brilliantly brings together the old and the modern. It is, without a doubt, the essential Nintendo game of 2024.",0.85,6
"Echoes of Wisdom is a fantastic game that skillfully redefines the classic 2D Zelda formula, while taking inspiration from other games in the series. These changes will be noticed mostly by veterans, but even new players will find lots of fun here.",0.85,6
"Zelda's first adventure is colorful, cute and surprisingly versatile fun. Dozens of echoes provide variety, the friendly game world and Zelda-typical puzzle fun do the rest.",0.85,6
"The Legend of Zelda once again manages to renew itself brilliantly, thanks to a strong concept executed with care. You can always complain about the outdated interface or the technical limitations that hinder progress at regular intervals, but the power of the Echoes and the freedom given to players to solve the puzzles sweep these minor flaws under the carpet. A very good game, far from perfect, but highly recommended.",0.85,6
"Zelda's great adventure is packed with beautiful stories. A highlight for every Switch collection! However, we have to lower our score because of technical issues: the heavily fluctuating frame rate, especially in docked mode, spoils the fun.",0.83,6
The Legend of Zelda: Echoes of Wisdom takes the best things from its Switch counterparts—and a few of the bad ones—and creates an incredible unique free-form top-down experience.,0.8,6
"Is Echoes of Wisdom the perfect blend of old and new? Not quite, because despite the great freedom, some echoes are simply more reliable than others, which makes you wonder if the great freedom is really necessary? Nevertheless, the Princess' debut game is the best example yet of a Zelda game where two very different design philosophies are allowed to compliment and not trump each other, which is why it can be recommended to all fans, new and old.",0.8,6
"Echoes of Wisdom proves that even after nearly 40 years, The Legend of Zelda still has room to surprise us... Echoes of Wisdom feels like the Zelda-fronted game I’ve been waiting decades for. I only hope this isn’t her last turn as the series’ star.",0.8,6
"Despite how much joy I mined conquering its temples and delving into its many rifts, at times it doesn’t push its ambition far enough. That never stops Echoes from being a warm hug of a video game that enraptured me from start to finish, but it does leave me infinitely more curious about what the future holds. Now Zelda has helmed her first epic outing, it’s only a matter of time until she goes onto bigger and better things.",0.8,6
"Although it's a mostly great experience, The Legend of Zelda: Echoes of Wisdom is a clear step below the S-tier Zelda games like Twilight Princess, Tears of the Kingdom, and so forth. There's still plenty of fun to be had if you're a fan of the classic Zelda games and perhaps this return to that formula is the shake-up that the series needed following Tears of the Kingdom.",0.8,6
"The Legend of Zelda: Echoes of Wisdom is a charming delight, an adventure for Zelda herself that embraces a wholly different style of gameplay to Link's tales, allowing for player expression and creativity throughout.",0.8,6
"Thanks to playful puzzles and an imaginative reinvention of Hyrule's historic iconography, Echoes of Wisdom emerges as a bold and creative new chapter in Zelda's legend.",0.8,6
"Really, Echoes of Wisdom feels like the perfect sign-off for the Switch with new hardware reportedly on the horizon. It’s a colourful, accessible epic that pushes its console to the limit, with all of the mechanical depth and invention, artistic design, whimsy, and spirit of adventure that you expect from a first-party Nintendo adventure.",0.8,6
At times inconsistent and unrefined but the echoes concept is excellent and allows for one of the most innovative and open-ended 2D Zeldas of the modern era.,0.8,6
"In all, Nintendo and Grezzo have pulled off a surprisingly refreshing retooling of the Link's Awakening engine. All hail Princess Zelda.",0.8,6
Echoes of Wisdom introduces refreshing ideas but it can't keep up the initial excitement.,0.8,6
"This isn’t the swashbuckling, swords-first sort of game that The Legend of Zelda players have been given in the past, and that’s a wonderful thing. With a dose of whimsy and some very clever ideas, The Legend of Zelda: Echoes of Wisdom makes a memorable, exceedingly lovely impression. ",0.8,6
"The result is a game that is the definition of a truly mixed experience - but if you take the rough and under-developed with the smooth and innovative, there’s a lot of fun to be had. The Legend of Zelda: Echoes of Wisdom is perhaps a victim of being part of a series that has one of the highest batting averages of any franchise out there - what is ‘good’ by Zelda standards is great to many other franchises and publishers. This is by no means the earth-shaker that some Zelda games are - but it sits up there with many other classic 2D Zeldas just fine. I just wish Zelda herself felt a bit more defined and present throughout, given this is her first true playable debut. ",0.8,6
"The Legend of Zelda: Echoes of Wisdom is a charming follow-up to Link's Awakening that builds on that game’s beautiful aesthetic while introducing just enough new mechanics to feel truly distinct. The dubious performance and repetitive combat can drag, but this is largely an excellent adventure throughout.",0.8,6
"The Legend of Zelda: Echoes of Wisdom has a lot of merit and begs to be played, especially by fans who have been clamouring for something new in the series. It's also a proof of concept, courtesy of a new studio, showing that Nintendo intends to explore new avenues of gameplay, which in the future may result in iterations that further separate Link and Zelda as playable characters. Maybe with another character who shall not be named, you know, to complete the Triforce.",0.8,6
"How Princess Zelda repairs mysterious rifts across Hyrule is what makes Echoes of Wisdom special. With a magic wand, she can make an echo, or copy, of nearly everything — clay pot, quilted bed or sword-swinging Moblin.",0.8,6
"After many years of living in the shadow of the brave Link, Zelda has finally been given a protagonist role in her own game. The Legend of Zelda: Echoes of Wisdom is a colorful and charming spin-off that may, however, offer too little to appeal to fans of Breath of the Wild.",0.8,6
"Zelda takes the lead in the adventure and uses all the creative tools at her disposal to explore, fight and solve puzzles.",0.8,6
"None of these criticisms should dissuade potential buyers, for Echoes is filled with the usual Zelda-series charm, humour and adventure, while the copy-and-paste mechanic introduces some smart and mischievous puzzles.",0.8,6
"The Zelda license returns magically to Nintendo Switch with a title that brings a welcomed breath of fresh air. Giving us the unprecedented opportunity to embody the Princess herself, Echoes of Wisdom carries the legacy of an entire license to which it brings its load of (small) new additions. Grezzo has succeeded in combining the feeling of dungeon exploration that many fans have been missing, with gameplay directly inspired by Tears of the Kingdom. In this way, the game manages to appeal to fans both past and present, for an experience which proves that even after almost 40 years, Nintendo's historic IPs know how to renew themselves and, above all, don't hesitate to dare. After such an opus, we can only ask for even more ambition for future 2D Zelda games. ",0.8,6
"Echoes of Wisdom is a solid game with fantastic ideas that will force you to reprogram that Legend of Zelda brain you've been shaping over years and years of practice. Grezzo has created an experience worth trying and a journey no fan of the franchise will regret starting. That being said, we can't ignore the fact that there are several elements in the game's design that fall short because they don't reach the level of maturity we see in era-defining games.",0.8,6
"Playful and with a spatial openness previously unknown in the isometric Hyrule, Zelda celebrates her grand entrance, but also proves that the Switch is technically at the end of the line even when it comes to in-house productions. ... The approach of omitting iconic tools works because the heroine is able to shake a bouquet of alternatives from her staff in return - and thus builds up more than a sword could ever tear down.",0.8,6
"Who is this Zelda Echoes of Wisdom really for? This is the perfectly legitimate question that one can ask oneself after finishing the adventure, not without some desire to give up along the way. By wanting to play the break with the remake of A Link's Awakening and avoid taxing this episode as a simple DLC with a playable Zelda, Nintendo has opted for a gameplay that is the opposite of what a Zelda game represents for many people. No real combat here, but instead room for reflection and puzzle solving, that's the heart of the gameplay and we can obviously understand that the game risks displeasing a large part of the usual audience.",0.8,6
"After cooking up extremely original ideas with the latest 3D entries in the series, it is great to see Nintendo apply this lust for originality to top-down Legend of Zelda, too. There isn't a lot to be said for difficulty, and, like Tears of the Kingdom before it, certain gameplay features can be abused to make the quest easier, but the key thing about Echoes of Wisdom is that it is so much fun to play. The 3D games got their much-needed shake-up, and now the top-down format has received it for the better, as well. It was far too long of a wait for Princess Zelda to get her playable role in the series that bears her name, but this is an excellent start to hopefully bigger things to come.",0.8,6
"This wonderfully engaging adventure combines the best features from classic Zelda games with several new mechanics from more recent entries. Developer Grezzo doesn't nail every aspect of the experience, but the neverending stream of fun puzzles and charming gameplay easily outshine the game's weaker points.",0.8,6
"Echoes of Wisdom’s best parts are the ones that break away from what’s expected. My favorite moments largely happen in Still World rifts, where I need to carve my own path through twisted snippets of Hyrule’s world using echoes. I’m attuned with Zelda most when I find a large gap I can’t pass, but realize I can get to the other side by grabbing hold of a flying tile with my bind ability and following its path. In clever puzzle platform moments like that, I feel like I'm tapping into her third of the Triforce; I’m using her wisdom to meet any challenge that arises. And I’m doing that by drawing on her connection to all things within her kingdom and communicating her eternal royalty through tangible play.",0.7,6
"The Legend of Zelda: Echoes of Wisdom follows a different approach than you are used to from the series. Instead of an action/adventure game, you play a puzzle adventure. This generally works out well. The gameplay is fun, with a fairly large world in which there is a lot to do. The puzzles are interesting and sometimes quite challenging in the dungeons. What does not work so well is choosing the Echoes. At a certain point you get so many that choosing takes a lot of time, which interrupts the action for too long. The optional rifts also become a bit monotonous quite quickly. The biggest thorn in the side is the performance, with a frequently changing frame rate and resolution, which makes the game not play well. That affects the experience. If the technical side is or is being addressed, you can add a whole point to the final score.",0.7,6
"The Legend of Zelda: Echoes of Wisdom has a lot going for it. There is a lot to do and discover without being overwhelming. The visuals are vibrant and fun, and the characters are cute. Although the controls can be annoying at times, it is satisfying when you finally get past an obstacle. It will be interesting to see where Nintendo takes us for the next Zelda installment in the future.",0.7,6
"The Legend of Zelda: Echoes of Wisdom puts a new spin on the series’ formula but never quite finds itself. I like coming up with creative ways to use as bed as much as the next person, but I’d prefer if the challenges were more consistently creative in return. Instead, things just bled together until I could have just played on autopilot. It takes more than a dress and a bed to keep things interesting.",0.65,6
"Despite some ambitious ideas, beneath the surface Echoes of Wisdom is surprisingly uneven Zelda adventure. Few of its headline mechanics are utilised to their potential which means that, while enjoyable and charming, it ultimately feels less essential than other modern 2D entries.",0.6,6
"It’s great to finally get to play as Zelda, but working out how to take an active without being able to fight is rather hard work.",0.6,6
"It’s a fun as hell game. It’s challenging and satisfying. And it fits neatly in the established mythos as another incarnation of our beloved hero(es). There’s a real sense of accomplishment in conducting a herd of boomerang-wielding Bokoblins as they pepper every enemy with attacks and then conjuring a bridge made of beds to cross an unjumpable gap. Sure, you might not be swinging the sword, but Echoes of Wisdom proves that the pen — or the bed, table, crate, or boulder — can be even mightier.",-0.01,6
"After 35 years of lending her name to the iconic franchise, I wanted Zelda’s first game to be a little bit more worthy of her intelligence and her strength.",-0.01,6
"Echoes of Wisdom successfully combines the feel of earlier Zelda games with the new creative direction that the modern entries have been going in. By fusing the classic key item progression of older Zelda games with the more modern, player-driven problem-solving of Tears of the Kingdom and Breath of the Wild, Echoes of Wisdom creates something both familiar, yet distinct from every other game in the series so far. Also, our long-suffering Hyrulian princess finally gets some time in the spotlight, and that is a welcome change of pace.",-0.01,6
