review,score,game_id,language
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'manag', 'surpris', 'mix', 'limitless', 'creativ', 'd', 'game', 'franchis', 'offer', 'classic', 'flavor', 'two', 'dimension', 'zelda', 'game', 'play', 'princess', 'zelda', 'breath', 'fresh', 'air', 'mechan', 'creat', 'echo', 'bind', 'give', 'room', 'mani', 'possibl']",0.97,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'elegantli', 'bridg', 'old', 'new', 'zelda', 'grace', 'gusto', 'the', 'echo', 'system', 'invent', 'dungeon', 'design', 'strong', 'whole', 'experi', 'feel', 'like', 'everyth', 'classic', 'zelda', 'experi', 'while', 'minor', 'perform', 'issu', 'hold', 'echo', 'wisdom', 'back', 'everyth', 'could', 'minor', 'blemish', 'otherwis', 'stellar', 'adventur', 'fit', 'princess']",0.95,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'feel', 'like', 'perfect', 'compromis', 'old', 'new', 'it', 'incorpor', 'best', 'element', 'open', 'world', 'design', 'recent', 'd', 'titl', 'solid', 'linear', 'structur', 'classic', 'd', 'instal', 'creat', 'someth', 'feel', 'familiar', 'without', 'stale', 'structur', 'without', 'restrict', 'no', 'matter', 'histori', 'seri', 'wise', 'check', 'one', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'launch', 'nintendo', 'switch', 'septemb']",0.95,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'game', 'consider', 'smaller', 'scale', 'last', 'two', 'instal', 'seri', 'therefor', 'much', 'earthli', 'goal', 'object', 'howev', 'grezzo', 'bring', 'tabl', 'titl', 'lot', 'propos', 'knew', 'perfectli', 'mix', 'whole', 'new', 'philosophi', 'franchis', 'oldest', 'belov', 'tradit', 'fan', 'thi', 'open', 'complet', 'new', 'line', 'thought', 'tell', 'us', 'smaller', 'size', 'the', 'legend', 'zelda', 'also', 'place', 'futur', 'needless', 'say', 'face', 'one', 'great', 'video', 'game', 'strong', 'one', 'cours', 'miss', 'anyth']",0.95,6,ENGLISH
"['echo', 'wisdom', 'offer', 'varieti', 'clever', 'puzzl', 'go', 'hand', 'hand', 'excel', 'gameplay', 'charm', 'stori', 'look', 'feel', 'like', 'came', 'straight', 'cozi', 'fairytal', 'it', 'noth', 'short', 'highli', 'memor', 'fulfil', 'experi']",0.95,6,ENGLISH
"['anarch', 'excit', 'time', 'ingeni', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'adventur', 'test', 'brain', 'without', 'overstress', 'fingertip', 'it', 'last', 'long', 'hardcor', 'gamer', 'perhap', 'complet', 'quickli', 'journey', 'sensat', 'envelop', 'usual', 'made', 'nintendo', 'magic', 'make', 'must', 'case']",0.93,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'reclaim', 'relev', 'game', 'perspect', 'within', 'franchis', 'leav', 'link', 'asid', 'allow', 'us', 'play', 'fresh', 'formula', 'time', 'remain', 'recogniz']",0.92,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'cleverli', 'combin', 'format', 'classic', 'instal', 'style', 'modern', 'one', 'link', 'past', 'futur', 'saga', 'also', 'bring', 'home', 'grown', 'idea', 'full', 'possibl', 'fresh', 'the', 'princess', 'shown', 'alway', 'her', 'legend']",0.91,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'twist', 'old', 'zelda', 'formula', 'crave', 'classic', 'system', 'like', 'larg', 'number', 'dungeon', 'still', 'present', 'magic', 'system', 'make', 'incred', 'array', 'solut', 'problem', 'the', 'name', 'downsid', 'like', 'unintuit', 'item', 'menu', 'framedrop', 'annoy', 'otherwis', 'bother', 'solid', 'game']",0.9,6,ENGLISH
"['it', 'may', 'taken', 'nearli', 'four', 'decad', 'first', 'mainlin', 'zelda', 'game', 'titular', 'princess', 'lead', 'role', 'worth', 'wait', 'thi', 'magnific', 'adventur', 'whizz', 'pop', 'imagin', 'proudli', 'stand', 'shoulder', 'shoulder', 'best', 'link', 'tale', 'if', 'switch', 'final', 'zelda', 'game', 'sure', 'go', 'high']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'gorgeou', 'brilliantli', 'clever', 'game', 'seri', 'continu', 'uniqu', 'innov']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'prove', 'classic', 'approach', 'seri', 'still', 'possibl', 'long', 'partial', 'negat', 'evolut', 'recent', 'year', 'the', 'new', 'gameplay', 'mechan', 'blend', 'perfectli', 'old', 'school', 'structur', 'fun', 'art', 'direct', 'take', 'breath', 'away']",0.9,6,ENGLISH
"['the', 'new', 'zelda', 'game', 'final', 'play', 'zelda', 'offer', 'unexpectedli', 'grand', 'adventur', 'blend', 'best', 'seri', 'd', 'titl', 'craft', 'like', 'mechan', 'inspir', 'tear', 'kingdom', 'echo', 'wisdom', 'spin', 'mish', 'mash', 'previou', 'concept', 'well', 'craft', 'refresh', 'addit', 'legendari', 'seri']",0.9,6,ENGLISH
"['where', 'link', 'awaken', 'alreadi', 'look', 'fantast', 'sound', 'even', 'better', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'uniqu', 'gameplay', 'concept', 'top', 'the', 'abil', 'learn', 'copi', 'object', 'enemi', 'add', 'much', 'depth', 'might', 'expect', 'first', 'glanc', 'it', 'seem', 'like', 'multipl', 'solut', 'possibl', 'everyth', 'might', 'complet', 'differ', 'approach', 'game', 'i', 'select', 'echo', 'somewhat', 'awkward', 'user', 'interfac', 'biggest', 'critic', 'i', 'game', 'by', 'limit', 'direct', 'combat', 'forc', 'think', 'differ', 'case', 'work', 'well', 'though', 'frustrat', 'time', 'beyond', 'find', 'wonder', 'tradit', 'zelda', 'adventur', 'full', 'secret', 'great', 'dungeon', 'boss', 'fight', 'fill', 'small', 'environ', 'base', 'puzzl', 'challeng']",0.9,6,ENGLISH
"['subvert', 'franchis', 'standard', 'narr', 'echo', 'wisdom', 'set', 'titular', 'princess', 'save', 'kingdom', 'link', 'forc', 'evil', 'even', 'without', 'wield', 'sword', 'shield', 'time', 'zelda', 'use', 'greatest', 'weapon', 'possess', 'wisdom', 'noth', 'zelda']",0.9,6,ENGLISH
"['nintendo', 'reimagin', 'the', 'legend', 'zelda', 'seri', 'use', 'zelda', 'creat', 'adventur', 'differ', 'link', 'it', 'clever', 'reward', 'offer', 'almost', 'complet', 'freedom', 'experi', 'turn', 'classic', 'zelda', 'revolut', 'd', 'sandbox', 'game']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'new', 'standard', 'top', 'zelda', 'go', 'forward', 'rather', 'abandon', 'classic', 'formula', 'zelda', 'shown', 'old', 'new', 'come', 'togeth', 'produc', 'wonder', 'result', 'reward', 'experiment', 'reinforc', 'joy', 'play', 'thi', 'easili', 'content', 'a', 'link', 'past', 'a', 'link', 'between', 'world', 'one', 'best', 'top', 'adventur', 'seri', 'hope', 'need', 'wait', 'anoth', 'year', 'zelda', 'take', 'star', 'role']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'give', 'princess', 'zelda', 'star', 'role', 'combin', 'new', 'classic', 'element', 'deliv', 'invent', 'titl', 'one', 'delight', 'seri', 'yet']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'give', 'princess', 'worthi', 'game', 'brilliant', 'gameplay', 'mechan', 'despit', 'technic', 'flaw', 'stimul', 'brain', 'classic', 'way']",0.9,6,ENGLISH
"['even', 'overabund', 'option', 'even', 'consid', 'technic', 'limit', 'simplic', 'mention', 'hard', 'play', 'echo', 'wisdom', 'think', 'thi', 'i', 'wait']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'uniqu', 'new', 'addit', 'zelda', 'famili', 'it', 'wonder', 'see', 'boundless', 'creativ', 'celebr', 'smaller', 'scale', 'titl']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'may', 'game', 'everyon', 'mayb', 'even', 'game', 'everi', 'zelda', 'fan', 'it', 'thing', 'differ', 'turn', 'tradit', 'formula', 'head', 'ask', 'someth', 'tradit', 'combat', 'but', 'impress', 'it', 'tri', 'thing', 'work', 'five', 'year', 'ago', 'it', 'build', 'someth', 'new', 'someth', 'fresh', 'someth', 'interest', 'hard', 'tear', 'away']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'bring', 'new', 'idea', 'tabl', 'end', 'game', 'modern', 'classic', 'd', 'zelda', 'experi', 'the', 'attent', 'grab', 'echo', 'copi', 'mechan', 'pro', 'con', 'echo', 'wisdom', 'consist', 'hit', 'tri', 'true', 'design', 'world', 'dungeon', 'good', 'franchis', 'deliv', 'past', 'thi', 'may', 'zelda', 'first', 'star', 'adventur', 'past', 'legend', 'still', 'echo', 'strongli']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'zelda', 'game', 'i', 'alway', 'want', 'put', 'hyrul', 'princess', 'thick', 'first', 'time', 'come', 'incred', 'result', 'the', 'gameplay', 'loop', 'phenomen', 'stori', 'love', 'luck', 'first', 'mani', 'adventur', 'zelda', 'seri', 'lead', 'ladi']",0.9,6,ENGLISH
"['if', 'zelda', 'debut', 'spotlight', 'one', 'least', 'memor', 'adventur', 'but', 'hope', 'begin', 'new', 'legend', 'heroin', 'echo', 'wisdom', 'brilliantli', 'integr', 'echo', 'system', 'link', 'two', 'era', 'prove', 'freeform', 'mechan', 'new', 'age', 'coexist', 'franchis', 'classic', 'formula', 'don', 'mistak', 'spin', 'minor', 'entri', 'big', 'mainlin', 'game', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'major', 'moment', 'miss']",0.9,6,ENGLISH
"['ultim', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'consid', 'success', 'experi', 'play', 'princess', 'genuin', 'fun', 'offer', 'new', 'perspect', 'entir', 'imaginari', 'kingdom', 'hyrul', 'the', 'mechan', 'replica', 'interact', 'perfectli', 'possibl', 'see', 'zelda', 'role', 'swordswoman', 'idea', 'relat', 'physic', 'principl', 'enrich', 'gameplay', 'in', 'echo', 'wisdom', 'male', 'femal', 'player', 'adopt', 'approach', 'prefer', 'favor', 'explor', 'use', 'ingenu', 'use', 'bizarr', 'weapon', 'equip', 'accessori', 'an', 'excel', 'adventur', 'refin', 'artist', 'sector', 'greater', 'refin', 'interfac', 'technic', 'aspect', 'could', 'complet', 'masterpiec', 'if', 'nintendo', 'switch', 'home', 'tabl', 'howev', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'valid', 'reason', 'grab', 'joy', 'con', 'enjoy', 'genuin', 'fun', 'offer', 'kingdom', 'hyrul']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'quit', 'manag', 'deliv', 'level', 'freedom', 'seen', 'd', 'entri', 'like', 'tear', 'kingdom', 'hard', 'complain', 'rigid', 'puzzl', 'element', 'game', 'open', 'thing', 'much', 'clearli', 'nintendo', 'develop', 'look', 'way', 'blend', 'new', 'old', 'anoth', 'part', 'journey', 'the', 'echo', 'system', 'pleasur', 'use', 'world', 'attract', 'last', 'zelda', 'game', 'lot', 'content', 'packag', 'the', 'result', 'd', 'zelda', 'game', 'perfectli', 'tailor', 'fan', 'first', 'discov', 'seri', 'breath', 'wild', 'that', 'said', 'whether', 'longtim', 'zelda', 'fan', 'someon', 'newer', 'seri', 'echo', 'wisdom', 'bold', 'step', 'forward', 'd', 'entri', 'franchis', 'it', 'took', 'decad', 'zelda', 'great', 'game', 'call', 'result', 'worth', 'celebr']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'far', 'second', 'tier', 'spinoff', 'combin', 'expertli', 'craft', 'dungeon', 'item', 'progress', 'expect', 'd', 'zelda', 'wild', 'creativ', 'provid', 'tear', 'kingdom']",0.9,6,ENGLISH
"['on', 'almost', 'everi', 'level', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'delight', 'it', 'art', 'style', 'beg', 'attent', 'everi', 'turn', 'i', 'get', 'enough', 'echo', 'system', 'alway', 'eager', 'explor', 'new', 'combin', 'overcom', 'next', 'challeng', 'given', 'dramat', 'shift', 'breath', 'wild', 'brought', 'seri', 'echo', 'wisdom', 'feel', 'like', 'perfect', 'answer', 'kind', 'top', 'zelda', 'titl', 'expand', 'gameplay', 'whole', 'new', 'way', 'whilst', 'maintain', 'core', 'look', 'franchis', 'exist', 'fan', 'feel', 'isol', 'it', 'may', 'taken', 'long', 'time', 'zelda', 'star', 'lead', 'role', 'final', 'come', 'echo', 'wisdom', 'wait', 'certainli', 'worth']",0.9,6,ENGLISH
"['a', 'perfectli', 'pace', 'delight', 'twist', 'classic', 'd', 'zelda', 'formula', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'take', 'everyth', 'nintendo', 'learn', 'switch', 'era', 'condens', 'tight', 'adventur', 'jam', 'pack', 'heart', 'through', 'wonder', 'magic', 'echo', 'mechan', 'satisfyingli', 'divers', 'dungeon', 'design', 'uniqu', 'blend', 'modern', 'classic', 'design', 'element', 'celebr', 'franchis', 'histori', 'bold', 'first', 'offer', 'zelda', 'protagonist', 'perform', 'issu', 'asid', 'echo', 'wisdom', 'imposs', 'love', 'newcom', 'seri', 'veteran', 'alik']",0.9,6,ENGLISH
"['after', 'princess', 'peach', 'turn', 'spotlight', 'princess', 'zelda', 'readili', 'demonstr', 'capabl', 'save', 'kingdom', 'grezzo', 'incred', 'proud', 'achiev', 'deliv', 'complet', 'reinvent', 'await', 'us', 'top', 'adventur', 'across', 'kingdom', 'hyrul', 'experi', 'past', 'present', 'collid', 'succe', 'repeatedli', 'subvert', 'expect']",0.9,6,ENGLISH
"['echo', 'wisdom', 'exemplari', 'game', 'it', 'complet', 'obliter', 'limit', 'old', 'top', 'zelda', 'formula', 'huge', 'gameplay', 'ramif', 'next', 'gener', 'legend', 'zelda', 'game', 'whatev', 'form', 'take', 'zelda', 'maker', 'seem', 'obviou', 'it', 'heartbreak', 'see', 'control', 'oversight', 'glossi', 'plastic', 'art', 'direct', 'hamper', 'slightli', 'technic', 'wobbl', 'i', 'bare', 'care', 'though', 'i', 'wonder', 'i', 'abl', 'go', 'back', 'overhead', 'adventur', 'littl', 'green', 'hood', 'twink']",0.9,6,ENGLISH
"['echo', 'wisdom', 'marvel', 'visual', 'gameplay', 'wise', 'it', 'riddl', 'clever', 'puzzl', 'give', 'total', 'freedom', 'choos', 'save', 'hyrul', 'way', 'an', 'outstand', 'experi', 'mar', 'usabl', 'issu']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'bring', 'delight', 'entri', 'classic', 'franchis', 'princess', 'zelda', 'lead', 'ladi', 'use', 'wit', 'catalog', 'echo', 'incred', 'well', 'round', 'game', 'rediscov', 'everi', 'corner', 'hyrul', 'new', 'stori']",0.9,6,ENGLISH
"['thi', 'best', 'd', 'the', 'legend', 'zelda', 'recent', 'decad', 'offer', 'adventur', 'rare', 'charm', 'overflow', 'creativ', 'give', 'player', 'great', 'freedom', 'without', 'ever', 'lose', 'sight', 'intuit', 'mechan', 'without', 'allow', 'abil', 'undermin', 'meticul', 'level', 'design', 'game', 'the', 'bold', 'hybrid', 'classic', 'formula', 'open', 'air', 'approach', 'could', 'shape', 'futur', 'seri']",0.9,6,ENGLISH
"['quotat', 'forthcom']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'offer', 'excel', 'classic', 'zelda', 'game', 'experi', 'the', 'main', 'idea', 'game', 'fun', 'give', 'player', 'unlimit', 'option', 'tackl', 'puzzl', 'confront', 'enemi', 'you', 'find', 'two', 'player', 'play', 'game', 'way']",0.9,6,ENGLISH
"['nintendo', 'take', 'bold', 'step', 'make', 'zelda', 'central', 'playabl', 'charact', 'introduc', 'fresh', 'mechan', 'distinguish', 'game', 'previou', 'entri', 'seri', 'while', 'stori', 'lack', 'surpris', 'echo', 'select', 'menu', 'frustrat', 'game', 'excel', 'creativ', 'puzzl', 'engag', 'combat', 'flexibl', 'cater', 'seri', 'fan', 'newcom']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'offer', 'fresh', 'perspect', 'seri', 'boldli', 'blend', 'tradit', 'element', 'modern', 'innov', 'final', 'give', 'princess', 'zelda', 'lead', 'role', 'her', 'uniqu', 'abil', 'bring', 'new', 'layer', 'creativ', 'puzzl', 'solv', 'combat', 'encourag', 'explor', 'invent', 'solut', 'despit', 'minor', 'technic', 'issu', 'clutter', 'echo', 'menu', 'new', 'zelda', 'instal', 'take', 'franchis', 'promis', 'direct']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'love', 'way', 'return', 'hyrul', 'echo', 'system', 'revit', 'experi', 'explor', 'world', 'from', 'combat', 'explor', 'approach', 'wildli', 'differ', 'zelda', 'game', 'make', 'echo', 'wisdom', 'worth', 'play', 'while', 'quit', 'zelda', 'masterpiec', 'definit', 'essenti', 'nintendo', 'switch', 'game']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'present', 'us', 'adventur', 'rememb', 'long', 'time', 'princess', 'zelda', 'protagonist', 'reli', 'wit', 'navig', 'dungeon', 'multipl', 'way', 'thi', 'kind', 'freedom', 'chang', 'tloz', 'game', 'offer', 'anyon', 'enjoy']",0.9,6,ENGLISH
"['echo', 'wisdom', 'great', 'maiden', 'adventur', 'zelda', 'marri', 'old', 'new', 'convincingli', 'set', 'foundat', 'd', 'zelda', 'game', 'thrive', 'alongsid', 'bigger', 'd', 'cousin']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'simpli', 'delight', 'everi', 'top', 'zelda', 'game', 'feel', 'like', 'it', 'huge', 'scale', 'tear', 'kingdom', 'size', 'depth', 'still', 'manag', 'give', 'plenti', 'hour', 'fun', 'explor', 'wonder', 'make', 'influenti', 'entri', 'legend', 'zelda', 'seri']",0.9,6,ENGLISH
"['echo', 'wisdom', 'yet', 'anoth', 'stun', 'entri', 'zelda', 'franchis', 'look', 'new', 'zelda', 'experi', 'also', 'clamour', 'someth', 'differ', 'give', 'titl', 'definit', 'tri']",0.9,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'blend', 'zelda', 'tradit', 'modern', 'round', 'harmoni', 'beauti', 'packag']",0.88,6,ENGLISH
"['to', 'get', 'game', 'innov', 'charm', 'polish', 'year', 'remark', 'tear', 'miracul']",0.88,6,ENGLISH
"['the', 'legend', 'zelda', 'echo', 'wisdom', 'potenti', 'becom', 'whole', 'new', 'seri', 'thank', 'mani', 'possibl', 'zelda', 'introduc', 'main', 'charact', 'narr', 'gameplay', 'wise', 'it', 'may', 'ambiti', 'entri', 'franchis', 'definit', 'flaw', 'even', 'big', 'chanc', 'the', 'legend', 'zelda', 'echo', 'wisdom', 'becom', 'fan', 'favorit', 'game']",0.87,6,ENGLISH
"['while', 'world', 'stori', 'echo', 'wisdom', 'lot', 'like', 'use', 'see', 'play', 'link', 'zelda', 'distinct', 'abil', 'make', 'fairli', 'differ', 'experi', 'select', 'echo', 'clunki', 'time', 'use', 'creativ', 'solut', 'myriad', 'clever', 'puzzl', 'perform', 'leav', 'someth', 'desir', 'princess', 'first', 'outing', 'protagonist', 'strong', 'one']",0.87,6,ENGLISH
"['echo', 'wisdom', 'lay', 'groundwork', 'futur', 'zelda', 'seri', 'offer', 'beauti', 'exhilar', 'experi', 'blend', 'classic', 'element', 'forward', 'think', 'design']",0.87,6,ENGLISH
"['echo', 'wisdom', 'great', 'new', 'dye', 'entri', 'seri', 'combin', 'classic', 'approach', 'creativ', 'gameplay', 'gener', 'much', 'one', 'way', 'lead', 'solut', 'you', 'never', 'ask', 'nintendo', 'decid', 'give', 'zelda', 'main', 'role', 'after', 'play', 'ask', 'get', 'chanc', 'earlier', 'a', 'must', 'buy', 'seri', 'fan']",0.86,6,ENGLISH
